Svc,BatteryNode,P_BESS,E_BESS,f1,Annual_Revenue,f2,f3,f4,s_m_PS,s_m_PS_BESS,f5,f5_PS,threshold_peak_demand,P_CB_max,p_1,p_2,p_3,p_4,p_5,Time
PS,bus1004,500,1000,523000.0,-2585.0000000000005,0.1800868716133575,-0.0163004089817512,0.08561333561262041,8660,7582,87.55196304849885,0.2121140958074828,170,287.53392645746925,3.054794520547945,87.83333333333333,9.11187214611872,0,0,25.98283160130183
PS,bus1005,500,1000,523000.0,-2585.0000000000005,0.1800866530852565,-0.0164846981134699,0.11847688843833125,8660,7573,87.44803695150115,0.2126337262924713,170,287.5339416752396,3.054794520547945,87.83333333333333,9.11187214611872,0,0,26.169743076960245
PS,bus1006,500,1000,523000.0,-2585.0000000000005,0.1800863457712729,-0.0167548667381906,0.15993590532042923,8660,7559,87.2863741339492,0.2134420403802311,170,287.53405012200176,3.054794520547945,87.83333333333333,9.11187214611872,0,0,26.179359396298725
PS,bus1008,500,1000,523000.0,-2585.0000000000005,0.1800862137223896,-0.0167983484758798,0.2938879378779967,8660,7578,87.50577367205543,0.2123450426896999,170,287.53386788212464,3.054794520547945,87.83333333333333,9.11187214611872,0,0,26.226914664109547
PS,bus1009,500,1000,523000.0,-2585.0000000000005,0.1800860476189884,-0.01682125450274,0.4904554875415676,8660,7577,87.49422632794457,0.2124027794102542,170,287.53382035399056,3.054794520547945,87.83333333333333,9.11187214611872,0,0,26.00363010168076
PS,bus1011,500,1000,523000.0,-2585.0000000000005,0.1800860145600096,-0.0168162881308416,0.8091917196287289,8660,7571,87.42494226327945,0.2127491997335798,170,287.53408252142765,3.054794520547945,87.83333333333333,9.11187214611872,0,0,26.114547967910767
PS,bus1012,500,1000,523000.0,-2585.0000000000005,0.1800860370505817,-0.0168204128213848,1.149575719479075,8660,7568,87.39030023094688,0.2129224098952426,170,287.5339416752414,3.054794520547945,87.83333333333333,9.11187214611872,0,0,26.081328121821084
PS,bus1013,500,1000,523000.0,-2585.0000000000005,0.1800860381701761,-0.0168077192897857,1.5834658653429596,8660,7568,87.39030023094688,0.2129224098952426,170,287.5338180107142,3.054794520547945,87.83333333333333,9.11187214611872,0,0,26.09213785727819
PS,bus1,1000,1000,561900.0,-3232.5000000000005,0.1800908390792413,-0.0122450636843302,0.0002823808019989011,8660,4424,51.08545034642032,0.405594068763084,170,287.5338203985069,3.0559360730593608,87.83219178082192,9.11187214611872,0,0,26.104525605837505
PS,bus1001,1000,1000,561900.0,-3232.5000000000005,0.1800908293129521,-0.0122451802943572,0.0277875495911164,8660,7583,87.5635103926097,0.2232037685321372,170,287.5339264574633,3.054794520547945,87.83333333333333,9.11187214611872,0,0,26.28184519608816
PS,bus1002,1000,1000,561900.0,-3232.5000000000005,0.1800872963455578,-0.015897320690949,0.05536027570115677,8660,7576,87.48267898383372,0.2236079255760171,170,287.5339440630412,3.054794520547945,87.83333333333333,9.11187214611872,0,0,26.059783442815142
PS,bus1003,1000,1000,561900.0,-3232.5000000000005,0.1800870139122007,-0.0159860822688619,0.2957734710905661,8660,7578,87.50577367205543,0.2234924521349085,170,287.5338203985121,3.054794520547945,87.83333333333333,9.11187214611872,0,0,26.23263816436132
PS,bus1004,1000,1000,561900.0,-3232.5000000000005,0.1800869104701873,-0.0162637897037612,0.08562202166810055,8660,7582,87.55196304849885,0.2232615052526914,170,287.5339588123642,3.054794520547945,87.83333333333333,9.11187214611872,0,0,26.13967183828354
PS,bus1005,1000,1000,561900.0,-3232.5000000000005,0.1800867099174652,-0.0164478740125077,0.11848727661553031,8660,7573,87.44803695150115,0.2237811357376799,170,287.533926501993,3.054794520547945,87.83333333333333,9.11187214611872,0,0,25.850457294782004
PS,bus1006,1000,1000,561900.0,-3232.5000000000005,0.1800863695291825,-0.0167180442961928,0.15993160986697477,8660,7576,87.48267898383372,0.2236079255760171,170,287.5339265019987,3.054794520547945,87.83333333333333,9.11187214611872,0,0,26.945614369710288
PS,bus1008,1000,1000,561900.0,-3232.5000000000005,0.1800862922609531,-0.0167616278469631,0.29373761612934574,8660,7573,87.44803695150115,0.2237811357376799,170,287.5339588568961,3.054794520547945,87.83333333333333,9.11187214611872,0,0,25.772281920909883
