Svc,BatteryNode,P_BESS,E_BESS,Total_Investment,Annual_Revenue,f1,f2,f3,f4,s_m_PS,s_m_PS_BESS,f5,f5_PS,threshold_peak_demand,P_CB_max,p_1,p_2,p_3,p_4,p_5,Time
STK,bus2049,1500,3000,1519650.0,96796.09345929856,19.031882354897483,1.7247508468976265,0.6360894922599156,1.0461321062918125,15511,13388,86.31293920443555,0.5039150151195004,480,820.7068143907059,17.72146118721461,5.474885844748859,14.288812785388128,56.84360730593608,5.671232876712329,23.473925256729125
STK,bus2050,1500,3000,1519650.0,96796.11733489989,19.03187648560528,1.7247504096256794,0.6452226048497828,0.733948788365447,15511,13391,86.33228031719426,0.5038183095557067,480,820.7067093552947,17.72146118721461,5.474885844748859,14.288812785388128,56.84360730593608,5.671232876712329,23.50435439348221
STK,bus2051,1500,3000,1519650.0,96796.14961801302,19.03186854951554,1.7247499129009656,0.6526441390776714,0.5007457854707912,15511,13384,86.28715105409064,0.5040439558712249,480,820.706788757613,17.72146118721461,5.474885844748859,14.288812785388128,56.84360730593608,5.671232876712329,23.424495244026183
STK,bus2052,1500,3000,1519650.0,96796.17601311252,19.03186206086772,1.7247494604222382,0.6565385438178971,0.5006112714439543,15511,13384,86.28715105409064,0.5040439558712249,480,820.7068143782607,17.72146118721461,5.474885844748859,14.288812785388128,56.84360730593608,5.671232876712329,23.393203790982565
STK,bus2053,1500,3000,1519650.0,96796.14994591444,19.031868468908257,1.7247493798819968,0.7076482951549012,1.1918548889511202,15511,13383,86.28070401650442,0.504076191059156,480,820.7068142551535,17.72146118721461,5.474885844748859,14.288812785388128,56.84360730593608,5.671232876712329,23.32959456841151
STK,bus2054,1500,3000,1519650.0,96796.15113434671,19.031868176758543,1.724749332244841,0.71873055474917,-1.59882389588405,15511,13388,86.31293920443555,0.5039150151195004,480,820.7067887576209,17.72146118721461,5.474885844748859,14.288812785388128,56.84360730593608,5.671232876712329,23.465732328097022
STK,bus2055,1500,3000,1519650.0,96796.15195529295,19.031867974947133,1.7247493001297662,0.7272147286783278,-4.790156087904509,15511,13385,86.29359809167687,0.5040117206832937,480,820.7068469041948,17.72146118721461,5.474885844748859,14.288812785388128,56.84360730593608,5.671232876712329,23.433369620641077
STK,bus2056,1500,3000,1519650.0,96796.1516760777,19.031868043586005,1.724749280884646,0.7330455428469096,-8.442833065600114,15511,13385,86.29359809167687,0.5040117206832937,480,820.7068467930145,17.72146118721461,5.474885844748859,14.288812785388128,56.84360730593608,5.671232876712329,23.38818516731262
STK,bus2057,1500,3000,1519650.0,96796.19293714991,19.031857900471625,1.724748676546615,0.7820747173389005,1.0939581378015575,15511,13384,86.28715105409064,0.5040439558712249,480,820.7068467930446,17.72146118721461,5.474885844748859,14.288812785388128,56.84360730593608,5.671232876712329,23.307976404825848
STK,bus2058,1500,3000,1519650.0,96796.2005884856,19.031856019562344,1.724748855177915,0.7960426048642922,1.093601447513344,15511,13379,86.2549158661595,0.5042051318108807,480,820.7068506623172,17.722602739726025,5.473744292237443,14.288812785388128,56.84360730593608,5.671232876712329,23.40790366729101
STK,bus2059,1500,3000,1519650.0,96796.19726993504,19.031856835353544,1.7247486028599908,0.8266382351570503,-2.0054639983145006,15511,13388,86.31293920443555,0.5039150151195004,480,820.7068180132701,17.72146118721461,5.474885844748859,14.288812785388128,56.84360730593608,5.671232876712329,23.263742542266847
STK,bus2060,1500,3000,1519650.0,96796.19868907364,19.031856486490152,1.724748575338937,0.8369524250458612,-4.646620679932366,15511,13380,86.26136290374573,0.5041728966229495,480,820.7068469226574,17.72146118721461,5.474885844748859,14.288812785388128,56.84360730593608,5.671232876712329,23.27677038113276
